source|text|created_at|retweet_count|favorite_count|is_retweet|id_str
Twitter for Android|Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave "service" in Vietnam. FAKE NEWS!|02-09-2017 13:19:08|14894|73700|false|829681034564341760
Twitter for Android|Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?|02-09-2017 11:57:59|19352|84674|false|829660612452036608
Twitter for iPhone|Congratulations to our new Attorney General, @SenatorSessions! https://t.co/e0buP1K83z|02-09-2017 01:05:53|32534|163235|false|829496507841789952
Twitter for iPhone|'Trump administration seen as more truthful than news media'https://t.co/6LmsR5JOSW|02-08-2017 22:07:18|17626|87896|false|829451566000242688
Twitter for iPhone|'Majority in Leading EU Nations Support Trump-Style Travel Ban' Poll of more than 10,000 people in 10 countries...https://t.co/KWsIWhtC9o|02-08-2017 21:46:14|21885|83029|false|829446266111287305
Twitter for iPhone|'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE|02-08-2017 19:39:51|30541|123007|false|829414457126313986
Twitter for iPhone|Thank you Brian Krzanich, CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!… https://t.co/oicfDsPKHQ|02-08-2017 19:22:33|22030|97758|false|829410107406614534
Twitter for Android|Big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for what should be EASY D!|02-08-2017 17:41:09|17539|88547|false|829384587482656768
Twitter for iPhone|'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc|02-08-2017 15:54:01|19076|64126|false|829357626798530561
Twitter for iPhone|My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!|02-08-2017 15:51:01|27189|142427|false|829356871848951809
Twitter for iPhone|Thank you to our great Police Chiefs &amp; Sheriffs for your leadership &amp; service. You have a true friend in the… https://t.co/Lysnv8ZR1h|02-08-2017 15:23:29|16188|90091|false|829349943613734912
Twitter for Android|I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible, dangerous and wrong decision.......|02-08-2017 13:04:47|10807|74978|false|829315036329963521
Twitter for Android|If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!|02-08-2017 12:03:18|22277|114959|false|829299566344359936
Twitter for Android|It is a disgrace that my full Cabinet is still not in place, the longest such delay in the history of our country. Obstruction by Democrats!|02-08-2017 01:04:00|36410|157210|false|829133645055135750
Twitter for iPhone|An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp; women who protect &amp; serv… https://t.co/1LkhbCNh8L|02-07-2017 16:25:13|18399|108216|false|829003091735359488
Twitter for iPhone|I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!|02-07-2017 12:11:29|50474|188271|false|828939235499638784
Twitter for Android|I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1in terror, no problem!|02-07-2017 12:04:01|2|2|false|828937357147635713
Twitter for Android|The threat from radical Islamic terrorism is very real, just look at what is happening in Europe and the Middle-East. Courts must act fast!|02-07-2017 02:49:28|32538|145673|false|828797801630937089
Twitter for Android|The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!|02-07-2017 02:33:55|16419|91894|false|828793887275761665
Twitter for iPhone|An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR|02-06-2017 23:33:52|8058|53603|false|828748574255091714
Twitter for Android|The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years, and now are making up stories &amp; sources!|02-06-2017 16:32:24|19275|96642|false|828642511698669569
Twitter for Android|Will be interviewed on @oreillyfactor tonight at 8:00 P.M.|02-06-2017 16:27:45|6|18|false|828641340313460736
Twitter for Android|I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!|02-06-2017 12:07:55|23963|125344|false|828575949268606977
Twitter for Android|Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting.|02-06-2017 12:01:53|36259|161819|false|828574430800539648
Twitter for Android|What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!|02-06-2017 03:36:54|72934|267584|false|828447350200926212
Twitter for Android|Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!|02-05-2017 22:49:42|36535|185073|false|828375073006444544
Twitter for Android|I will be interviewed by @oreillyfactor at 4:00 P.M. (prior to the #SuperBowl Pre-game Show) on Fox Network. Enjoy!|02-05-2017 20:47:25|147|541|false|828344301381939200
Twitter for Android|I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!|02-05-2017 20:42:33|28490|147041|false|828343072840900610
Twitter for Android|Just cannot  believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!|02-05-2017 20:39:05|29114|138219|false|828342202174668800
Twitter for Android|The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!|02-05-2017 00:48:12|28096|129523|false|828042506851934209
Twitter for Android|Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!|02-05-2017 00:34:50|11343|70877|false|828039143318024194
Twitter for Android|Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?|02-04-2017 23:37:59|17863|97489|false|828024835670413312
Twitter for Android|Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision|02-04-2017 21:44:49|29446|136941|false|827996357252243456
Twitter for Android|What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?|02-04-2017 20:44:07|33272|148698|false|827981079042805761
Twitter for Android|MAKE AMERICA GREAT AGAIN!|02-04-2017 14:26:10|66140|255896|false|827885966509604865
Twitter for Android|After being forced to apologize for its bad and inaccurate coverage of me after winning the election, the FAKE NEWS @nytimes is still lost!|02-04-2017 13:39:27|17438|102747|false|827874208021639168
Twitter for Android|The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!|02-04-2017 13:12:02|33518|159207|false|827867311054974976
Twitter for Android|Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death &amp; destruction!|02-04-2017 13:06:39|28311|139881|false|827865957750161408
Twitter for Android|When a country is no longer able to say who can, and who cannot , come in &amp; out, especially for reasons of safety &amp;.security - big trouble!|02-04-2017 12:59:35|38069|175399|false|827864176043376640
Twitter for Android|Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!|02-04-2017 03:07:47|27046|154637|false|827715246135574530
Twitter for Android|We must keep "evil" out of our country!|02-03-2017 23:08:38|44904|204985|false|827655062835052544
Twitter for Android|A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.|02-03-2017 12:51:58|41566|163923|false|827499871011819520
Twitter for Android|Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!|02-03-2017 11:48:16|42421|172191|false|827483841589891073
Twitter for Android|Meeting with biggest business leaders this morning. Good jobs are coming back to U.S., health care and tax bills are being crafted NOW!|02-03-2017 11:41:11|19308|125846|false|827482059438432260
Twitter for Android|Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!|02-03-2017 11:34:32|32508|148912|false|827480386120929280
Twitter for Android|Iran is playing with fire - they don't appreciate how "kind" President Obama was to them. Not me!|02-03-2017 11:28:02|64118|173210|false|827478751931924480
Twitter for Android|Yes, Arnold Schwarzenegger did a really bad job as Governor of California and even worse on the Apprentice...but at least he tried hard!|02-03-2017 11:24:51|23451|117196|false|827477947154063361
Twitter for iPhone|Thank you, @Samsung! We would love to have you! https://t.co/r5nxC9oOA4|02-02-2017 17:29:16|26161|125661|false|827207267632164868
Twitter for Android|Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion|02-02-2017 11:39:49|24173|97481|false|827119326880813056
Twitter for Android|Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!|02-02-2017 11:34:36|39629|121480|false|827118012784373760
Twitter for Android|Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!|02-02-2017 11:25:40|16711|123763|false|827115768202534913
Twitter for Android|Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!|02-02-2017 11:18:21|15883|115116|false|827113926517194757
Twitter for Android|If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?|02-02-2017 11:13:13|60266|213655|false|827112633224544256
Twitter for Android|Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!|02-02-2017 03:55:49|37373|152041|false|827002559122567168
Twitter for Android|Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!|02-02-2017 03:06:14|20915|93611|false|826990079738540033
Twitter for Android|Everybody is arguing whether or not it is a BAN. Call it what you want, it is about keeping bad people (with bad intentions) out of country!|02-01-2017 12:50:16|60583|252382|false|826774668245946368
Twitter for Android|Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man, respected by all.|02-01-2017 03:45:26|34238|250940|false|826637556787838976
Twitter for iPhone|Join me live from the @WhiteHouse.https://t.co/LHOs4nAaGl|02-01-2017 01:01:03|6621|53239|false|826596187453153281
Twitter for Android|Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.|02-01-2017 00:31:08|16427|103201|false|826588658304217088
Twitter for Android|When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!|01-31-2017 11:27:02|38848|179221|false|826391334248407040
Twitter for Android|Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!|01-31-2017 11:21:52|31063|152518|false|826390034693623809
Twitter for Android|The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.|01-31-2017 00:45:50|27841|127361|false|826229971584708608
Twitter for iPhone|The American dream is back. We’re going to create an environment for small business like we haven’t had in many, ma… https://t.co/Bh7SrNEgz1|01-30-2017 21:07:52|34595|176861|false|826175120238604288
Twitter for iPhone|Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?|01-30-2017 14:23:49|32607|163273|false|826073437735100418
Twitter for Android|I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.)|01-30-2017 13:43:25|24983|127061|false|826063267760046080
Twitter for Android|If the ban were announced with a one week notice, the "bad" would rush into our country during that week. A lot of bad "dudes" out there!|01-30-2017 13:31:00|35502|171722|false|826060143825666051
Twitter for Android|There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!|01-30-2017 12:27:05|34992|173239|false|826044059647107073
Twitter for Android|protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!|01-30-2017 12:20:49|24007|133963|false|826042483155013632
Twitter for Android|Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....|01-30-2017 12:16:30|30965|130943|false|826041397232943104
Twitter for iPhone|I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!|01-29-2017 23:39:53|11097|67714|false|825850987348914184
Twitter for iPhone|Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul|01-29-2017 23:28:50|16894|69207|false|825848204633731074
Twitter for Android|...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.|01-29-2017 21:49:32|42371|170039|false|825823217025691648
Twitter for Android|The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...|01-29-2017 21:45:58|23764|107416|false|825822320128303110
Twitter for Android|Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!|01-29-2017 15:03:58|59432|223856|false|825721153142521858
Twitter for Android|Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!|01-29-2017 13:08:18|50439|218717|false|825692045532618753
Twitter for Android|Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!|01-29-2017 13:00:32|22256|111984|false|825690087857995776
Twitter for iPhone|I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!|01-28-2017 22:50:06|305|1300|false|825476070946328584
Twitter for iPhone|Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl|01-28-2017 15:42:58|32623|170093|false|825368580325773312
Twitter for Android|...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course, and never will. DISHONEST|01-28-2017 13:16:17|15990|105413|false|825331665509691393
Twitter for Android|Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....|01-28-2017 13:08:42|13676|79522|false|825329757646618624
Twitter for Android|The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries, then the general election. FAKE NEWS!|01-28-2017 13:04:58|20740|109402|false|825328817833123840
Twitter for iPhone|I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X|01-27-2017 23:46:22|28954|149205|false|825127844066054144
Twitter for iPhone|Congratulations Secretary Mattis! https://t.co/mkuhbegzqS|01-27-2017 22:00:47|19030|111729|false|825101272982355968
Twitter for iPhone|Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk|01-27-2017 20:20:15|10718|57833|false|825075972659613696
Twitter for iPhone|.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4|01-27-2017 16:30:29|16032|88516|false|825018149397463040
Twitter for iPhone|The #MarchForLife is so important. To all of you marching --- you have my full support!|01-27-2017 16:27:02|45457|184954|false|825017279209410561
Twitter for Android|Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change, NOW!|01-27-2017 13:19:10|30604|160660|false|824970003153842176
Twitter for Android|Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,000,000 votes were illegal. We must do better!|01-27-2017 13:12:52|17319|88640|false|824968416486387713
Twitter for iPhone|Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM|01-26-2017 23:53:37|24835|112620|false|824767281146245120
Twitter for iPhone|Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!|01-26-2017 23:45:28|10658|73559|false|824765229527605248
Twitter for iPhone|Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenateMajLdr, @SpeakerRyan. Th… https://t.co/ALSADGrwoe|01-26-2017 19:21:17|11365|72438|false|824698743630995457
Twitter for iPhone|Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenMajLeader, @SpeakerRyan. Th… https://t.co/s4sTbSyBSR|01-26-2017 19:15:44|9|9|false|824697349335293952
Twitter for Android|of jobs and companies lost. If Mexico is unwilling to pay for the badly needed wall, then it would be better to cancel the upcoming meeting.|01-26-2017 13:55:03|28106|115631|false|824616644370714627
Twitter for Android|The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...|01-26-2017 13:51:46|25881|106893|false|824615820391305216
Twitter for Android|Ungrateful TRAITOR Chelsea Manning, who should never have been released from prison, is now calling President Obama a weak leader. Terrible!|01-26-2017 11:04:24|28033|128497|false|824573698774601729
Twitter for Android|Interview with David Muir of @ABC News in 10 minutes. Enjoy!|01-26-2017 02:48:25|6517|53811|false|824448880993509376
Twitter for Android|"@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight. https://t.co/I4Vz1mRdBK"|01-26-2017 02:45:32|6455|44924|false|824448156935081984
Twitter for iPhone|As your President, I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f|01-26-2017 02:14:56|29219|152335|false|824440456813707265
Twitter Web Client|Beginning today, the United States of America gets back control of its borders. Full speech from today @DHSgov:… https://t.co/8aDaHsAhg9|01-26-2017 00:03:33|23095|109885|false|824407390674157568
Twitter for iPhone|I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.… https://t.co/4zuOrRdcoc|01-25-2017 22:05:59|12454|75988|false|824377804590563339
Twitter for Android|I will be making my Supreme Court pick on Thursday of next week.Thank you!|01-25-2017 12:17:01|21700|132199|false|824229586091307008
Twitter for Android|even, those registered to vote who are dead (and many for a long time). Depending on results, we will strengthen up voting procedures!|01-25-2017 12:13:46|18914|107227|false|824228768227217408
Twitter for Android|I will be asking for a major investigation into VOTER FRAUD, including those registered to vote in two states, those who are illegal and....|01-25-2017 12:10:01|26155|129979|false|824227824903090176
Twitter for Android|Big day planned on NATIONAL SECURITY tomorrow. Among many other things, we will build the wall!|01-25-2017 02:37:48|53949|193872|false|824083821889015809
Twitter for Android|If Chicago doesn't fix the horrible "carnage" going on, 228 shootings in 2017 with 42 killings (up 24% from 2016), I will send in the Feds!|01-25-2017 02:25:40|56038|209363|false|824080766288228352
Twitter for Android|Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!|01-25-2017 02:16:19|32107|162721|false|824078417213747200
Twitter for iPhone|Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgO6LP8|01-25-2017 00:46:57|18697|101012|false|824055927200423936
Twitter for iPhone|Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Off… https://t.co/aOxmfO0vOK|01-24-2017 17:49:17|25694|131943|false|823950814163140609
Twitter for iPhone|Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together, we will #MAGA! https://t.co/OXdiLOkGsZ|01-24-2017 17:04:01|16331|99607|false|823939422743830528
Twitter for iPhone|A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivvRp0|01-24-2017 16:58:06|20939|109406|false|823937936056008704
Twitter for Android|Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!|01-24-2017 11:11:47|23743|154857|false|823850781946343427
Twitter for Android|Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.|01-23-2017 11:38:16|26750|177839|false|823495059010109440
Twitter for Android|Peaceful protests are a hallmark of our democracy. Even if I don't always agree, I recognize the rights of people to express their views.|01-22-2017 14:23:17|81527|390826|false|823174199036542980
Twitter for Android|Wow, television ratings just out: 31 million people watched the Inauguration, 11 million more than the very good ratings from 4 years ago!|01-22-2017 12:51:36|40085|217610|false|823151124815507460
Twitter for Android|Watched protests yesterday but was under the impression that we just had an election! Why didn't these people vote? Celebs hurt cause badly.|01-22-2017 12:47:21|45718|213295|false|823150055418920960
Twitter for Android|Had a great meeting at CIA Headquarters yesterday, packed house, paid great respect to Wall, long standing ovations, amazing people. WIN!|01-22-2017 12:35:09|16906|127677|false|823146987117772800
Twitter for iPhone|RT @WhiteHouse: "Do not allow anyone to tell you that it cannot be done. No challenge can match the HEART and FIGHT and SPIRIT of America."…|01-21-2017 23:54:31|28013|0|true|822955565949272065
Twitter for Android|A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!|01-21-2017 11:53:41|23337|177579|false|822774162011910144
Twitter for iPhone|THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN🇺🇸 https://t.co/V3aoj9RUh4|01-21-2017 04:56:15|52468|289942|false|822669114237943808
Twitter for iPhone|TO ALL AMERICANS🇺🇸https://t.co/D7Es6ie4fY|01-20-2017 18:13:48|16522|92002|false|822507434396753921
Twitter for iPhone|So to all Americans, in every city near and far, small and large, from mountain to mountain...https://t.co/cZKkrGXLSi|01-20-2017 18:00:43|14039|86467|false|822504142178500608
Twitter for iPhone|It is time to remember that...https://t.co/ZKyOiOor62|01-20-2017 17:58:24|9139|58946|false|822503558369181697
Twitter for iPhone|We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!#InaugurationDay #MAGA🇺🇸|01-20-2017 17:55:44|38092|161358|false|822502887477673984
Twitter for iPhone|We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!|01-20-2017 17:54:36|37458|173821|false|822502601304526848
Twitter for iPhone|The forgotten men and women of our country will be forgotten no longer. From this moment on, it’s going to be #AmericaFirst🇺🇸|01-20-2017 17:54:00|34939|148031|false|822502450007515137
Twitter for iPhone|January 20th 2017, will be remembered as the day the people became the rulers of this nation again.|01-20-2017 17:53:17|60604|218555|false|822502270503972872
Twitter for iPhone|What truly matters is not which party controls our government, but whether our government is controlled by the people.|01-20-2017 17:52:45|42790|180394|false|822502135233384448
Twitter for iPhone|power from Washington, D.C. and giving it back to you, the American People. #InaugurationDay|01-20-2017 17:51:58|18362|91143|false|822501939267141634
Twitter for iPhone|Today we are not merely transferring power from one Administration to another, or from one party to another – but we are transferring...|01-20-2017 17:51:25|20125|109640|false|822501803615014918
Twitter for Android|It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!|01-20-2017 12:31:53|70523|268372|false|822421390125043713
Twitter for iPhone|Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5|01-20-2017 04:24:33|20770|112829|false|822298747421986828
Twitter for iPhone|Thank you for joining us at the Lincoln Memorial tonight- a very special evening! Together, we are going to MAKE AM… https://t.co/OSxa3BamHs|01-20-2017 00:40:51|34204|165943|false|822242449053614081
