"state","week","state_name","freq_trump","total_negative_trump","total_tweet_trump","incident_number","mean_usage14_15","total_pop","total_hispanic","percent_hispanic","total_chinese","percent_chinese","total_asian","percent_asian","total_under_25","total_25_44","total_45_64","total_65andover","pct_under_25","pct_25_44","pct_45_64","pct_65andover","tot_less_than_high_school","tot_high_school_grad","tot_college_associate","tot_bachelor","tot_grad_prof_degree","pct_less_than_high_school","pct_high_school_grad","pct_college_associate","pct_bachelor","pct_grad_prof_degree","unemplyment_rate","mean_HH_income","pct_below_poverty_level","election16_republicans"
"MI",4,"Michigan",0.0588235294117647,3,51,NA,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",5,"Michigan",0,0,39,NA,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",6,"Michigan",0.0740740740740741,2,27,NA,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",7,"Michigan",0.0666666666666667,2,30,NA,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",8,"Michigan",0,0,27,NA,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",9,"Michigan",0,0,33,NA,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",10,"Michigan",0,0,28,1,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",11,"Michigan",0.0465116279069767,2,43,NA,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",12,"Michigan",0,0,23,NA,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",13,"Michigan",0.0769230769230769,2,26,NA,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MI",14,"Michigan",0.157894736842105,3,19,NA,2257959.5,9957488,497897,5,60206,0.6,368624,3.7,3185273,2416149,2735122,1620944,31.9,24.3,27.5,16.3,641536,1966809,2226818,1179677,757375,9.5,29,32.9,17.4,11.2,6.5,75352,15," 1"
"MN",1,"Minnesota",0.1,2,20,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",2,"Minnesota",0.162790697674419,7,43,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",3,"Minnesota",0.0227272727272727,1,44,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",4,"Minnesota",0.0588235294117647,3,51,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",5,"Minnesota",0,0,39,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",6,"Minnesota",0.0740740740740741,2,27,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",7,"Minnesota",0.0666666666666667,2,30,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",8,"Minnesota",0,0,27,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",9,"Minnesota",0,0,33,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",10,"Minnesota",0,0,28,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",11,"Minnesota",0.0465116279069767,2,43,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",12,"Minnesota",0,0,23,1,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",13,"Minnesota",0.0769230769230769,2,26,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",14,"Minnesota",0.157894736842105,3,19,NA,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MO",1,"Missouri",0.1,2,20,NA,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",2,"Missouri",0.162790697674419,7,43,NA,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",3,"Missouri",0.0227272727272727,1,44,1,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",4,"Missouri",0.0588235294117647,3,51,NA,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",5,"Missouri",0,0,39,NA,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",6,"Missouri",0.0740740740740741,2,27,1,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",7,"Missouri",0.0666666666666667,2,30,2,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",8,"Missouri",0,0,27,1,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",9,"Missouri",0,0,33,NA,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",10,"Missouri",0,0,28,NA,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",11,"Missouri",0.0465116279069767,2,43,NA,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",12,"Missouri",0,0,23,1,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",13,"Missouri",0.0769230769230769,2,26,NA,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",14,"Missouri",0.157894736842105,3,19,1,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MS",1,"Mississippi",0.1,2,20,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",2,"Mississippi",0.162790697674419,7,43,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",3,"Mississippi",0.0227272727272727,1,44,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",4,"Mississippi",0.0588235294117647,3,51,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",5,"Mississippi",0,0,39,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",6,"Mississippi",0.0740740740740741,2,27,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",7,"Mississippi",0.0666666666666667,2,30,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",8,"Mississippi",0,0,27,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",9,"Mississippi",0,0,33,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",10,"Mississippi",0,0,28,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",11,"Mississippi",0.0465116279069767,2,43,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",12,"Mississippi",0,0,23,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",13,"Mississippi",0.0769230769230769,2,26,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",14,"Mississippi",0.157894736842105,3,19,NA,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MT",1,"Montana",0.1,2,20,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",2,"Montana",0.162790697674419,7,43,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",3,"Montana",0.0227272727272727,1,44,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",4,"Montana",0.0588235294117647,3,51,1,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",5,"Montana",0,0,39,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",6,"Montana",0.0740740740740741,2,27,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",7,"Montana",0.0666666666666667,2,30,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",8,"Montana",0,0,27,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",9,"Montana",0,0,33,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",10,"Montana",0,0,28,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",11,"Montana",0.0465116279069767,2,43,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",12,"Montana",0,0,23,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",13,"Montana",0.0769230769230769,2,26,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",14,"Montana",0.157894736842105,3,19,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"NC",1,"North Carolina",0.1,2,20,NA,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",2,"North Carolina",0.162790697674419,7,43,NA,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",3,"North Carolina",0.0227272727272727,1,44,1,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",4,"North Carolina",0.0588235294117647,3,51,NA,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",5,"North Carolina",0,0,39,NA,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",6,"North Carolina",0.0740740740740741,2,27,NA,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",7,"North Carolina",0.0666666666666667,2,30,NA,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",8,"North Carolina",0,0,27,NA,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",9,"North Carolina",0,0,33,1,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",10,"North Carolina",0,0,28,1,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",11,"North Carolina",0.0465116279069767,2,43,NA,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",12,"North Carolina",0,0,23,NA,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",13,"North Carolina",0.0769230769230769,2,26,1,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",14,"North Carolina",0.157894736842105,3,19,NA,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"ND",1,"North Dakota",0.1,2,20,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",2,"North Dakota",0.162790697674419,7,43,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",3,"North Dakota",0.0227272727272727,1,44,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",4,"North Dakota",0.0588235294117647,3,51,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",5,"North Dakota",0,0,39,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",6,"North Dakota",0.0740740740740741,2,27,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",7,"North Dakota",0.0666666666666667,2,30,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",8,"North Dakota",0,0,27,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",9,"North Dakota",0,0,33,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",10,"North Dakota",0,0,28,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",11,"North Dakota",0.0465116279069767,2,43,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",12,"North Dakota",0,0,23,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",13,"North Dakota",0.0769230769230769,2,26,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",14,"North Dakota",0.157894736842105,3,19,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"NE",1,"Nebraska",0.1,2,20,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",2,"Nebraska",0.162790697674419,7,43,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",3,"Nebraska",0.0227272727272727,1,44,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",4,"Nebraska",0.0588235294117647,3,51,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",5,"Nebraska",0,0,39,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",6,"Nebraska",0.0740740740740741,2,27,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",7,"Nebraska",0.0666666666666667,2,30,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",8,"Nebraska",0,0,27,NA,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
