"state","week","state_name","freq_trump","total_negative_trump","total_tweet_trump","perc_negative_usa","total_tweet_usa","total_negative_usa","mean_sentiment","mean_usage14_15","total_pop","total_hispanic","percent_hispanic","total_chinese","percent_chinese","total_asian","percent_asian","total_under_25","total_25_44","total_45_64","total_65andover","pct_under_25","pct_25_44","pct_45_64","pct_65andover","tot_less_than_high_school","tot_high_school_grad","tot_college_associate","tot_bachelor","tot_grad_prof_degree","pct_less_than_high_school","pct_high_school_grad","pct_college_associate","pct_bachelor","pct_grad_prof_degree","unemplyment_rate","mean_HH_income","pct_below_poverty_level","election16_republicans"
"MN",12,"Minnesota",0,0,23,0.111111111111111,18,2,0.0674523007856341,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",13,"Minnesota",0.0769230769230769,2,26,0.25,16,4,-0.0122993326118326,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MN",14,"Minnesota",0.157894736842105,3,19,0,2,0,0,1369791,5527358,292764,5.3,31233,0.6,310148,5.6,1795596,1438512,1463138,830112,32.4,26,26.4,15,262401,930058,1216521,871363,451419,7,24.9,32.6,23.3,12.1,3.9,90600,10.1,NA
"MO",1,"Missouri",0.1,2,20,0,9,0,0.177248677248677,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",2,"Missouri",0.162790697674419,7,43,0.206896551724138,29,6,0.00755126099953686,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",3,"Missouri",0.0227272727272727,1,44,0.32,25,8,0.0271562881562882,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",4,"Missouri",0.0588235294117647,3,51,0.125,24,3,0.0883392070892071,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",5,"Missouri",0,0,39,0.125,16,2,0.0414975649350649,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",6,"Missouri",0.0740740740740741,2,27,0.233333333333333,30,7,0.0363371813371813,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",7,"Missouri",0.0666666666666667,2,30,0.269230769230769,52,14,0.0488788988788989,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",8,"Missouri",0,0,27,0.361111111111111,36,13,0.00861985236985237,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",9,"Missouri",0,0,33,0.111111111111111,27,3,0.0713607380274047,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",10,"Missouri",0,0,28,0.178571428571429,28,5,0.0560657596371882,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",11,"Missouri",0.0465116279069767,2,43,0.153846153846154,26,4,0.0641650016650017,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",12,"Missouri",0,0,23,0.105263157894737,19,2,0.0712406015037594,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",13,"Missouri",0.0769230769230769,2,26,0.258064516129032,31,8,0.0156426011264721,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MO",14,"Missouri",0.157894736842105,3,19,0,12,0,0.058994708994709,1913239.5,6090062,249105,4.1,27624,0.5,150391,2.5,1965224,1542544,1600602,981692,32.2,25.3,26.3,16.1,430529,1266430,1246796,729543,451540,10.5,30.7,30.2,17.7,10.9,5.1,73145,14.2," 1"
"MS",1,"Mississippi",0.1,2,20,0.3,10,3,0.00948412698412698,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",2,"Mississippi",0.162790697674419,7,43,0.1,10,1,0.0988095238095238,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",3,"Mississippi",0.0227272727272727,1,44,0.6,5,3,-0.0694444444444444,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",4,"Mississippi",0.0588235294117647,3,51,0,6,0,0.170304232804233,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",5,"Mississippi",0,0,39,0.1,10,1,0.139007936507936,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",6,"Mississippi",0.0740740740740741,2,27,0.352941176470588,17,6,0.0145870469399881,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",7,"Mississippi",0.0666666666666667,2,30,0.2,5,1,0.143571428571429,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",8,"Mississippi",0,0,27,0.333333333333333,9,3,0.0489618406285073,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",9,"Mississippi",0,0,33,0.125,8,1,0.0821428571428571,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",10,"Mississippi",0,0,28,0.142857142857143,7,1,0.0634920634920635,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",11,"Mississippi",0.0465116279069767,2,43,0.1,10,1,0.04004329004329,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",12,"Mississippi",0,0,23,0.222222222222222,9,2,0.0660493827160494,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",13,"Mississippi",0.0769230769230769,2,26,0.2,10,2,0.0923809523809524,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MS",14,"Mississippi",0.157894736842105,3,19,0,5,0,0.13,494424,2988762,90493,3,5308,0.2,36791,1.2,1021448,759677,758159,449478,34.1,25.4,25.4,15,316345,596564,625228,266274,162903,16.1,30.3,31.8,13.5,8.3,8.2,60640,20.8," 1"
"MT",1,"Montana",0.1,2,20,NA,NA,NA,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",2,"Montana",0.162790697674419,7,43,0,1,0,0.142857142857143,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",3,"Montana",0.0227272727272727,1,44,0,3,0,0.0779220779220779,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",4,"Montana",0.0588235294117647,3,51,0,1,0,0,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",5,"Montana",0,0,39,0.666666666666667,3,2,-0.0587301587301587,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",6,"Montana",0.0740740740740741,2,27,0,1,0,0.1,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",7,"Montana",0.0666666666666667,2,30,0.2,5,1,0.0285714285714286,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",8,"Montana",0,0,27,0.4,5,2,-0.0428571428571429,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",9,"Montana",0,0,33,0.333333333333333,3,1,-0.0867724867724868,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",10,"Montana",0,0,28,0.5,2,1,0.00892857142857142,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",11,"Montana",0.0465116279069767,2,43,0.333333333333333,3,1,-0.0535714285714286,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",12,"Montana",0,0,23,0.333333333333333,3,1,-0.0694444444444444,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",13,"Montana",0.0769230769230769,2,26,0,1,0,0.2,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"MT",14,"Montana",0.157894736842105,3,19,NA,NA,NA,NA,204639,1041732,39019,3.7,1988,0.2,14008,1.3,327465,252868,277576,183823,31.4,24.3,26.6,17.6,48608,208896,233893,148624,74246,6.8,29.2,32.8,20.8,10.4,4.2,70959,13.7," 1"
"NC",1,"North Carolina",0.1,2,20,0.166666666666667,24,4,0.00841750841750842,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",2,"North Carolina",0.162790697674419,7,43,0.36734693877551,98,36,-0.014119044221085,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",3,"North Carolina",0.0227272727272727,1,44,0.378048780487805,82,31,-0.0280166649069088,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",4,"North Carolina",0.0588235294117647,3,51,0.224489795918367,49,11,0.0163055481933033,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",5,"North Carolina",0,0,39,0.301369863013699,73,22,0.000724161683065792,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",6,"North Carolina",0.0740740740740741,2,27,0.2,85,17,0.092135217723453,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",7,"North Carolina",0.0666666666666667,2,30,0.169491525423729,59,10,0.0503458876340232,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",8,"North Carolina",0,0,27,0.276595744680851,47,13,0.0157041540020263,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",9,"North Carolina",0,0,33,0.303571428571429,56,17,-0.00321969696969697,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",10,"North Carolina",0,0,28,0.0845070422535211,71,6,0.053268249747123,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",11,"North Carolina",0.0465116279069767,2,43,0.270833333333333,48,13,0.00522637085137085,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",12,"North Carolina",0,0,23,0.206896551724138,58,12,0.050301661939593,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",13,"North Carolina",0.0769230769230769,2,26,0.225,80,18,0.0396135461760462,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"NC",14,"North Carolina",0.157894736842105,3,19,0.15,20,3,0.0901388888888889,2678940.5,10155624,935950,9.2,47610,0.5,342284,3.4,3273850,2638730,2672046,1570998,32.3,26,26.4,15.5,869866,1780253,2132449,1345846,753360,12.6,25.9,31,19.6,10.9,6.3,73753,15.4," 1"
"ND",1,"North Dakota",0.1,2,20,NA,NA,NA,NA,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",2,"North Dakota",0.162790697674419,7,43,0.333333333333333,3,1,0.0185185185185185,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",3,"North Dakota",0.0227272727272727,1,44,0.5,2,1,-0.00378787878787879,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",4,"North Dakota",0.0588235294117647,3,51,1,1,1,-0.222222222222222,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",5,"North Dakota",0,0,39,0.6,5,3,-0.0452380952380952,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",6,"North Dakota",0.0740740740740741,2,27,0.6,5,3,-0.0148484848484848,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",7,"North Dakota",0.0666666666666667,2,30,0.4,5,2,-0.00929292929292929,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",8,"North Dakota",0,0,27,0.5,2,1,0.0396825396825397,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",9,"North Dakota",0,0,33,1,2,2,-0.113095238095238,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",10,"North Dakota",0,0,28,0.75,4,3,-0.104166666666667,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",11,"North Dakota",0.0465116279069767,2,43,0.6,5,3,-0.106666666666667,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",12,"North Dakota",0,0,23,1,1,1,-0.2,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",13,"North Dakota",0.0769230769230769,2,26,0.8,5,4,-0.0315151515151515,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"ND",14,"North Dakota",0.157894736842105,3,19,1,2,2,-0.145454545454545,215218,752201,26529,3.5,1788,0.2,14746,2,261968,199407,180916,109910,34.8,26.5,24,14.6,36794,131264,177779,105552,38844,7.5,26.8,36.3,21.5,7.9,2.8,84043,10.9," 1"
"NE",1,"Nebraska",0.1,2,20,0,4,0,0.159027777777778,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",2,"Nebraska",0.162790697674419,7,43,0.666666666666667,12,8,-0.0960648148148148,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",3,"Nebraska",0.0227272727272727,1,44,0.333333333333333,6,2,0.0353835978835979,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",4,"Nebraska",0.0588235294117647,3,51,0,1,0,0,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",5,"Nebraska",0,0,39,0.285714285714286,7,2,0.132936507936508,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",6,"Nebraska",0.0740740740740741,2,27,0,2,0,0.333333333333333,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",7,"Nebraska",0.0666666666666667,2,30,0.25,4,1,0.0773809523809524,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",8,"Nebraska",0,0,27,0.5,4,2,0.0868055555555556,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",9,"Nebraska",0,0,33,0,3,0,0.172619047619048,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",10,"Nebraska",0,0,28,0,1,0,0,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",11,"Nebraska",0.0465116279069767,2,43,0,2,0,0.05,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",12,"Nebraska",0,0,23,1,1,1,-0.111111111111111,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",13,"Nebraska",0.0769230769230769,2,26,0.111111111111111,9,1,0.0358024691358025,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NE",14,"Nebraska",0.157894736842105,3,19,0,1,0,0,544365.5,1904760,203281,10.7,6310,0.3,56156,2.9,662297,487036,469347,286080,34.7,25.6,24.6,15,110739,326549,415959,258291,130925,9,26.3,33.5,20.8,10.5,3.5,77278,11.6," 1"
"NH",1,"New Hampshire",0.1,2,20,0,2,0,0,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",2,"New Hampshire",0.162790697674419,7,43,0,9,0,0,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",3,"New Hampshire",0.0227272727272727,1,44,0,7,0,0.0142857142857143,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",4,"New Hampshire",0.0588235294117647,3,51,0.181818181818182,11,2,-0.0318181818181818,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",5,"New Hampshire",0,0,39,0.125,8,1,0,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
"NH",6,"New Hampshire",0.0740740740740741,2,27,0,8,0,0,348990.5,1343622,48356,3.6,7694,0.6,45550,3.4,391507,317212,406919,227984,29.2,23.6,30.3,17,67607,263005,274078,213277,134148,7.1,27.6,28.8,22.4,14.1,4,95876,7.9,NA
